V,p_adj
0.6531803573735381,8.425409842227616e-05
0.710935176028576,0.00016374918327488608
0.6974359724745739,0.00047116733239938036
0.6657169658559324,0.0003334053731505193
0.7308455109070847,0.0005111073274407518
0.670801803617996,0.0021642119920216585
0.5890597013500262,0.0005050414982672446
0.6633991256370311,0.0008675747339217388
0.6408896331464784,0.0005477738887366135
0.666049648127197,0.00020177591835912612
0.6409369495973342,0.0008420401651887399
0.6330630193410726,0.0008175778342129902
0.7653489307673591,0.0002972342118949811
0.6850371683014,0.0003489302019230589
0.7222826281567186,4.9426421780740526e-05
0.7252286440208969,0.0009712440902686081
0.6450608095730874,0.0002690883587356252
0.7232002658505625,0.001648829821156217
0.6927009829763838,0.00025547013559590326
0.6620477769153651,0.0011461949902383806
0.685748478534857,8.782139211704898e-05
0.6157229190054586,0.0003042434849072073
0.6635213987335388,0.0004969833561584425
0.6238154913290457,0.0015435751866293979
0.6808961333446321,0.00045048281087478603
0.6877811966589961,0.0004112210895167445
0.6753062130777141,0.0003789972433522193
0.6612481624848553,0.0002332462366109178
0.6541005164826802,0.000853502823993213
0.6614491713674204,0.0009015738340414359
0.6681707792635849,0.00017249312294009833
0.6443338441259242,0.0007746185941646111
0.6312433503542456,0.0003775841434814353
0.6496701342351091,0.00010884902080154912
0.6639677804694811,0.00039888833413825875
0.7220381807497299,0.00022532904497063466
0.6567073418565974,0.0005214538502908983
0.6354931540681265,0.0005677726285495677
0.6684274177245856,0.0001303124318405846
0.6956504709582236,0.00011444306471053434
0.6455217021072016,0.00022320751087512303
0.6361386880600416,0.0002834944823294494
0.6329478820660928,0.0016181052719985711
0.7144606156059005,0.0002695748558951827
0.612262342789885,0.0011938776185270727
0.5963888210533755,0.0017483507644632246
0.627736913723904,0.00035059297437323167
0.5896817811881729,0.0009664309586194797
0.6019491845873625,0.0003514868124249171
0.6285550298136429,0.001031490803086732
0.6708371603979576,0.00033548565059660085
0.6060425694654709,0.00019619415563976172
0.6293972970259526,0.00043436693874332466
0.7217876002118719,0.00016429863755218488
0.6321863115596843,0.0004359815217203078
0.6788991055381605,0.00035864767436566414
0.6278848667878442,0.001048450759998043
0.6744931550012435,0.000868187908901974
0.6155711596577444,0.0005502963635852787
0.7477154519171828,0.001953617809517305
0.6856641371665761,0.0005867774127177317
0.6241128320627871,0.0013875091391228889
0.6802041375526865,0.00016076608888171418
0.6340869257395928,0.002107844894218114
0.6606789337176191,0.0008237225987872687
0.7193128488185114,9.984394799567031e-05
0.6869997378582895,0.0013302297824991927
0.6518245919615051,0.002988397623713168
0.6425527826282056,0.0004207402946623251
0.6331759051433316,0.0005869009050246676
0.6534716113203841,0.00014044363766596568
0.6518083598160266,0.00023094929528943986
0.6542065744350254,0.0005619490476241884
0.7327197633830203,0.00023754030749267852
0.6564431989266771,0.0006494312161133831
0.6055804107596184,0.003756315975800728
0.7367367395503835,0.00015131857397931991
0.7418550316203951,0.00026350559681298513
0.769459453524988,6.847488959327297e-05
0.621942126025985,0.000702418952934547
0.7194640929237668,0.000171857801724018
0.7179564500240296,0.0006678147748229168
0.6622927504453646,0.0002638792538640633
0.716459074556052,0.00016950084452616032
0.6911117735866407,0.0005534690471384884
0.5903272145412923,0.0003487007868471226
0.6996269942604983,0.00011638050076678841
0.6262133587297471,0.00033628268451968424
0.5962233923799216,0.00174375127192139
0.7183274231102759,0.0014559420000864742
0.6333510907177794,0.0014290781269573616
0.6350590609646208,0.0006526847072910735
0.7152860644923125,8.123289249784005e-05
0.6693087434558345,0.00029121162468059847
0.6605613838494047,0.0012180347499172184
0.6500386792753684,9.163987037263954e-05
0.6465079173623215,0.0005098552770528286
0.6329512229455654,0.00016094618529471916
0.6725517868373259,0.00032290582346539143
0.6658504576991627,0.00021219244070080912
0.6682621363520187,0.00015906442236879315
0.6105069433351787,0.0008731313714389621
0.5937523841800074,0.00048191123796326174
0.6987171026871074,0.0009449952420581553
0.7548005952697513,0.0002710503984783008
0.6511896023981808,0.000350104322557665
0.6040173325996395,0.0007162768752859705
0.7245643375862887,0.00015856490969667902
0.6140764664051357,0.00020180461475527434
0.6381463008373358,0.0001676576458636836
0.6413446032283902,0.00036217306997865517
0.7004935075510856,0.00011597130561780133
0.6575759372606792,0.0002472500726042881
0.6606102362351397,0.0006180086329526935
0.6467047335798395,0.0002450084569485256
0.5806202559105781,0.004578196332273521
0.6152888961726677,0.0011759854442404682
0.6693018548409937,0.0007867065330549039
0.6574555569238297,0.0004711478286413273
0.6241003089189837,0.0006403036569397891
0.6046481609734867,0.0018055790234944302
0.7059969815480047,0.00035222040876559113
0.6250711556766188,0.00047129128176071067
0.7375595671696125,0.0003950378471536675
0.7114113304623316,0.0003739268354696623
0.6366381140414652,0.0002489427103833375
0.6825244742416287,0.00022866514583619324
0.6283916468878575,0.0010716671649586562
0.6459339449605653,0.0002726946383150297
0.6719092583541705,0.0005540210097689791
0.6925991901274361,0.00392829212183099
0.6744836443671256,0.00014268354944591
0.5928662206855411,0.0005875734993676662
0.6083509567406049,0.0008621909056411026
0.5836145603352463,0.003080298057102304
0.6822677256407365,0.0007179770068822533
0.7175120673889672,9.373677292345839e-05
0.6807898809829095,0.000984149689508107
0.7233366008248059,0.0002102527703720103
0.6370598610346622,0.0003557485196455934
0.6109930042051857,0.00011406524231161175
0.7178777501276652,0.00024028617400539964
0.6414751084031437,0.0013348400639126012
0.5580850465505928,0.0021440458961543563
0.6508477385442896,0.0004125968956084636
0.646147881492318,0.0004865063121162194
0.653195221907152,0.0010913698055629029
0.7093543974522492,5.5008837467451777e-05
0.6304851506348897,0.0005161580631369844
0.61530975260778,0.00040828056823016823
0.7264043335537405,0.00016752017578236522
0.6520414522370465,0.0004712230243530957
0.685543786178348,0.00028113956224706804
0.7236625055838921,0.00036831445989926603
0.6660799185178204,0.0008347644419655076
0.6608712950676547,0.0003139238427526392
0.6858480604925121,0.0012095441605234347
0.7003814227342247,3.543432891073284e-05
0.7131554973481591,0.00021990277659578172
0.6507314984753787,0.0014542659421142856
0.6557414073627855,0.0005179077494459339
0.6323837779736494,0.0005933096783024006
0.7193654508061627,0.0002149119762501206
0.594030269655999,0.0009280680994321333
0.7076129202699883,0.0001399783792119802
0.6821593663958971,0.0006475530690654985
0.637173263513119,0.0002812551405224628
0.7617089505436703,0.0016377662499906798
0.7106372848353939,6.065254293341482e-05
0.6016876418728405,0.0006540059518763686
0.6870214721924438,0.0026110590309866843
0.6799805059672727,0.00044083759965241054
0.644518225432135,0.00021700497367960203
0.6234006172060794,0.002812401449203583
0.6779872917572244,0.0001640550828831966
0.7244464749279004,0.0004919927221381792
0.6692045214347471,0.0003249428672574828
0.6638857520939179,0.0004042644179557131
0.6496326669261493,0.00023485793511635045
0.6899493772727594,0.00024183612954575828
0.657454506365968,0.0001091337600932496
0.6939142178961707,0.00044622855944675965
0.6984837536848898,0.0005747223467783558
0.629906361715921,0.0004918094116598271
0.6460489804577928,0.0004625293968911759
0.7062601524135513,0.0002948194442914387
0.6201672770047588,0.00032011591924763216
0.7326673999864571,0.00018966941702025508
0.72932031503904,0.00015353803269602118
0.6834965492535333,0.0003325657676630511
0.6756290655738711,0.00031508324207596416
0.6434633921334293,0.0007452980607178805
0.669113642278504,0.0003322992644634315
0.6608010043776481,0.00034085698076302684
0.6653589633793497,0.00010087390793345197
0.6891985389167754,0.00027746015377239086
0.6197454503764456,0.0007973052858705199
0.648004919611508,0.00039938776050474356
0.631969492484379,0.0002442494843732934
0.7102298409133955,0.00048151254810735455
0.6033897453883564,0.001024679561261177
0.683092258009672,0.00046432334591051116
0.71091476783081,0.0003306680329544509
0.6367266498456973,0.00104939381223923
0.6922210969119074,0.0012140285929265193
0.7235923890458398,0.0006332086025009342
0.6668341789351739,0.00025711643944137386
0.632897868022051,0.0009517857063644497
0.6481005618197963,0.0015633069984791748
0.6757279758819698,0.0005190681690711019
0.6477124991833638,0.00041336777304779027
0.6045372685424484,0.00071088031691946
0.6889636517697958,0.001317131147606676
0.600064329680452,0.0018756373809620808
0.6676857949472839,0.0003090078213092706
0.7150374470126739,0.00018000876379742348
0.7074400347386148,0.00026485195790659777
0.6779505815181273,9.975368920078775e-05
0.6901810895599038,4.9123938122175304e-05
0.6443299273198507,0.00015097552501486255
0.5826170660892345,0.0012662565001159143
0.7411332318126642,8.085445754679732e-05
0.6883906144224342,0.0002564479210876991
0.615627346464314,0.00047710545050139164
0.6124306178134071,0.0010024067626916988
0.6375283198115438,0.00019733703050839324
0.6377048567069841,0.0010167436730801338
0.6150153174058517,0.00023542100726670068
0.5748240955430104,0.0021744660729436927
0.6554188245658437,0.0008918702642927157
0.6086056016122916,0.0008351928430692102
0.6592741027712045,0.0005803317981964984
0.5869937730441166,0.001292288447044987
0.6922627792583624,0.00018230408085340155
0.6387874781702509,0.000938941758121592
0.5705849901305918,0.003717064266022585
0.6385233707636538,0.0002883007960515771
0.6390937294208778,0.00010071108000220264
0.7002725172461473,0.00018925451116791336
0.5848699209888782,0.0026541479248073374
0.7141919704639912,0.0005111681187215389
0.6753644603386916,0.00011700138589443299
0.6844233569900968,0.0003698068397861576
0.6155759250289206,0.00031930717239625483
0.6476847830799433,0.0005854760024750494
0.652723789409583,0.0003434080528800232
0.7086666115957453,0.00029059626261251914
0.6754579237569855,0.0002747406987712031
0.6186667400392573,0.0003882857998396272
0.6626751640985596,0.0001227562202671395
0.6556786899754918,0.00035305132737484257
0.733409815012662,0.0011675692231869483
0.7080744666294569,0.001248402789277181
0.5977986180513368,0.00032969942203142644
0.6362089927314623,0.0005805097684079552
0.7085114393037263,0.00021469950031416385
0.6714028800021584,0.00035776779444529616
0.7426691063922385,0.00048816234052828644
0.5738436056896216,0.0011282377824909373
0.713142464849389,0.0004856103042033544
0.6448517371651441,0.0006727081887412112
0.6803739418178457,0.0003806725266400912
0.5523817919182928,0.0006846922641032815
0.7229760183454366,0.00044185179276523545
0.6612995898142564,0.00022354944745750505
0.75462571467733,0.0003236900430709788
0.5324966141478662,0.0011735341175712621
0.6665593219267435,0.0007423778284443294
0.6615805030133617,0.0002517934880581496
0.5997495425915949,0.0027556395533269162
0.6951868209771652,0.0010704746074400306
0.7141733451737707,0.00046023284672624953
0.7082562020041142,0.00034912969086076107
0.519587676761412,0.0012074407298537926
0.603535080793941,0.0006379873600816932
0.630254199725857,0.0005416377025970753
0.6459676264225803,0.0008722355928418857
0.6738481537034902,0.0011090316544132284
0.6942871096395373,0.00015057608227930785
0.6658591030417669,0.0005888976347293573
0.6896140895479705,0.00024079889734396343
0.6520545010055497,0.0005935935160171768
0.6961031928324272,0.0002676573473024968
0.6611991377877539,0.00030475851273681354
0.6143028692508782,0.0006765364722635114
0.6133778737689656,0.000948804659570146
0.680943195420756,0.0011298280183011933
0.6371990517092194,0.0003656894800015964
0.6483013091761817,0.00023766097741140246
0.6677673512941537,0.0005275112789112635
0.7167281347730998,0.00013617178366220895
0.6360149675277699,0.00017351622100092445
0.64964450085684,0.0009846757921085914
0.6256117845650029,0.0006361687175534536
0.6190540404290176,0.0013409588037736064
0.6200064482666842,0.000962972678286822
0.7034171948481507,0.0006623888170307346
0.6987837462350256,9.872524904830371e-05
0.6888481153171786,0.0001772342384929182
0.6659123864800172,0.0005207921677697902
0.7125080198746326,0.00046361571373365607
0.7330684719973933,0.0003150562236302612
0.7187557503277714,0.00031039875566940545
0.6784845054373116,0.000267681439235834
0.6936067744759838,0.0009492744498381667
0.6596511004184542,0.00022391598486459774
0.6315636460088598,0.00033364349231146395
0.6789666420233305,0.00035246261992449845
0.7100509309194531,0.00026639409744244613
0.6849690045389267,0.0004581034983484056
0.6311251889840535,0.0002792469201710057
0.6250799924542967,0.00044642648305381893
0.6865760634062626,0.00014731430596337525
0.6898432431231325,0.0001077749645332915
0.7471263471322098,0.00028470534574565054
0.6132476506399714,0.0006624380009796482
0.5814048775437229,0.00044147016485374113
0.7037342053249013,0.00021503895115915217
0.6363714559167137,0.0005610599796173066
0.6773359870766951,0.0004334210038371422
0.6213787931570537,0.0003013662837819675
0.6723725271020313,0.0012865129289720834
0.7159627741448241,0.000185918670714047
0.6564313962759298,0.00044384253903362314
0.6526051256502602,0.00023898847389103306
0.6706623904653831,0.00048622888300320355
0.7707222304091658,0.0008469010761418261
0.7260728135627504,0.00034032517911486426
0.6310225806831445,0.0024825753432897724
0.6530296699303224,0.0012733427571093303
0.625822851118286,0.0004000565771692388
0.5844710061120654,0.0008547788526979128
0.6460947306928998,0.0007989258058928028
0.5592918761309661,0.001016868856031694
0.6174631142630269,0.00023475469482647782
0.6160326114703991,0.0007817783185509741
0.6841418632492983,0.0001581394956992055
0.7027006163949998,0.0002922671372657115
0.7176717245069076,0.00015879995891310283
0.6616993045002939,0.0005291811419005921
0.6618832646062842,0.0003907552105777423
0.5475198143451998,0.0018148302046206988
0.6609260446018121,0.0004926736521244646
0.6970285029916607,0.0004483601897395939
0.6684904365295997,0.0004715379928222907
0.6594717784456633,0.00022904240242016538
0.6933487412283061,0.00024303232840272582
0.6999129387781994,0.00015610004693389357
0.7159815781539559,0.0004829380849429299
0.6380743526084608,0.00014421821681753766
0.551869026237423,0.0011305145603561773
0.6852609007960558,0.00047006174920360966
0.7163789016113595,0.0021048054085957
0.6746924229536932,0.000716143205406361
0.6399600498151764,0.0006268485951762548
0.7121508057616779,0.0006788976318247153
0.6924797685186972,0.0012196388384323464
0.6346286555186816,0.0006599350057732156
0.6389410669361402,0.0008775429686462832
0.6443127632165268,0.0003659528685197033
0.6623775541131692,0.0002101269189731525
0.5395403557192424,0.0016704487653430578
0.6717874315937082,0.000529785845230224
0.7262678310405635,0.00019895989558205152
0.6462592090986523,0.00025064748849346064
0.6503817665583413,0.0002031826020296723
0.5941372524770877,0.000411559012316709
0.6282348302029404,0.000572711252219249
0.6581868565400332,0.00046589386853723713
0.6582129959229641,8.039429814055143e-05
0.6469753758002581,0.0002529243793157887
0.7157402865571247,0.00012995330452891807
0.568189455141506,0.0016100488649130051
0.6908796517614961,0.00047198129419623314
0.6754337250952451,0.00013074162863868644
0.671716133894983,0.000228776706663103
0.6836277233627354,0.00018352111257347037
0.6572899132862038,0.0002132486319402771
0.6862950992236189,0.000338993410288424
0.7114552051957713,0.00020927375775625645
0.6925189181829752,0.00015599430240897938
0.6916745377648431,0.00041321402507865646
0.6873010934572993,0.0011354383033440607
0.618937018985639,0.0011883175405287272
0.686810435369153,0.00059465010099502
0.6353580399158706,0.0008731566412930603
0.7193397114422038,0.0003672469399481626
0.7071977241180158,0.0008696637290810383
0.701219442732578,0.0007953273621934542
0.7048913504262646,9.059629942698155e-05
0.5142504614143381,0.0019795742491796053
0.6810690081618814,0.00012220294039744228
0.6557236811719525,0.0003336416550616672
0.6557410555023766,0.0001621134392375545
0.7487814950526555,0.0004965508301878474
0.6312337170150804,0.00027660792598982464
0.6796318574181595,0.0003719171389463538
0.652900419509103,0.0012716547583573323
0.6656208194376264,0.00035644054380146173
0.6718548123582124,0.0004784739744188027
0.6331056557625143,0.000421333514057487
0.7007773360024698,0.0003405637816045193
0.7162384995233524,0.0011325682749153687
0.566308343633784,0.0012794119790097147
0.6118182977914103,0.0017219548320243083
0.7033886882400642,0.00029067303291274715
0.6735449521683458,0.000864357245883296
0.7297311304173962,0.0007712991273814973
0.6480606373084028,0.0003018441600688426
0.6322682576191436,0.0009942366813483483
0.6297109065108737,0.00026107403852537736
0.7216535328377514,0.0003248108945272943
0.657063345998041,0.0005966651053075367
0.7015053917347887,0.0027472577874758652
0.7260251061529938,0.0004883053992366104
0.6529970898598174,0.00040962899092311655
0.5777213577739755,0.0005473229672910973
0.6386707227944659,0.002065477257963244
0.7112540814171703,0.00031349614165365747
0.5595220903670545,0.001221826384879554
0.7179265648098001,0.00037529125593604995
0.6886824420470207,0.000466447111154511
0.638636101996014,0.0004065513876105875
0.5660714731761736,0.001105950683183754
0.6275077164484583,0.0002465997770763062
0.6579252717252464,0.0011741659519409753
0.6542289512928943,0.000534980555016773
0.722354741840219,0.00023507396933730718
0.7345973362770154,0.0003244754308620035
0.6869126933640985,0.0004346452432195669
0.6468693282375072,0.000895437570967772
0.5860946614793572,0.0010179821538672806
0.5951280772632724,0.00019462031724593043
0.6677174087328478,0.00034550102752617384
0.6401748031653353,0.0003861341321451661
0.6772765049366523,0.0005046937997349454
0.6533407560946259,0.00040178361428500065
0.665275166637254,0.00032753991889400424
0.7408608449952846,0.00030255606071682983
0.6774491815013379,0.0004867176697486153
0.7569698655843506,6.24348995248436e-05
0.6871049696881305,0.00028755886305431577
0.7222000637896152,0.0001715977029175253
0.7326501169809672,0.0002474753604385649
0.6446167929607425,0.001091010102550971
0.5379018702746595,0.002175299039916756
0.6354898259261444,0.0010151644847279373
0.6689721865648119,0.0008961007986927338
0.5946359770536672,0.00016929236100360345
0.6809723578242312,0.00015701856183225615
0.751244938848224,0.00037707470163561574
0.5710026863711667,0.00040816197441573276
0.5647768502427554,0.003245785850353955
0.7059039612389334,0.0006501614412023349
0.6630970207901475,0.00012070016197374134
0.6601663572031042,0.00021102850705245757
0.6419445706456833,0.00033269520195600144
0.6437161465771715,0.0007189189380988337
0.6553923513061921,0.000692070963494329
0.6490964681817759,0.00010146177073322438
0.6631588137944542,0.001965441994541184
0.5556550370160342,0.0006891665934259938
0.6020766442320994,0.0005324407305872247
0.5885071344571309,0.0006190128286495122
0.6512052647081371,0.0002989284685172011
0.614876015354501,0.0008020916715115733
0.7471336243238269,0.0005485311547082095
0.6901566467985746,0.001499749840752962
0.6591919502570682,0.0004199441755385891
0.6110257170027971,0.0027123204148740143
0.6405114369889398,0.000250677958557044
0.6441405510340947,0.0005259456236724747
0.684348589886289,0.0003605603982256289
0.5735338014042666,0.0045025929521129715
0.6565721429025929,0.0005244528126804315
0.7154353848817432,0.00015355096102531718
0.6260701248602851,0.0009092145279712138
0.5895777855843976,0.0011942443083652332
0.6738625002012869,0.0006531710656835221
0.6671489522443722,0.002124491542922491
0.6467622518437209,0.00020850474103928374
0.6793174451317697,0.0007775127859543929
0.5850665537288208,0.0013468294095172473
0.6037392233400968,0.0020856952240804194
0.7452172178618903,0.00040624688968049494
0.6433061352980223,0.0008480418315042204
0.6771620037526972,0.00016157939094718632
0.676779147211759,0.0002836603528446613
0.6509670463080434,5.995566182603884e-05
0.6727516499129317,0.0004945198951409324
0.7381981598738748,0.0001223212454009026
0.6243879889035711,0.00033044474871568585
0.6911026220863431,0.00014836144062935208
0.6915068971089714,6.805985868130193e-05
0.6400116308216798,0.0018739252529158534
0.6344279021898792,0.0006825234458300855
0.6845646172472785,0.0005039637139373498
0.697330115279512,0.0002457973232296018
0.6763471488489124,0.00043517040527008
0.6635665007074294,0.0003914776948041876
0.6254007865484236,0.00040308687368195706
